Age,VIP,HomePlanet,Cabin,Transported
28,FALSE,Earth,F/141/P,TRUE
15,FALSE,Mars,F/141/P,FALSE
45,FALSE,Earth,F/142/P,FALSE
26,FALSE,Earth,F/143/P,FALSE
46,FALSE,Earth,G/102/P,TRUE
25,FALSE,Earth,G/103/P,FALSE
46,FALSE,Earth,G/101/S,FALSE
15,FALSE,Earth,G/102/S,FALSE
37,FALSE,Earth,G/103/S,FALSE
20,FALSE,Earth,G/104/S,FALSE
45,FALSE,Earth,G/105/P,FALSE
7,FALSE,Earth,G/105/P,FALSE
5,FALSE,Earth,G/105/P,FALSE
38,FALSE,Mars,F/121/S,TRUE
30,FALSE,Mars,F/144/P,FALSE
22,FALSE,Mars,F/145/P,TRUE
0,FALSE,Mars,F/145/P,TRUE
20,FALSE,Mars,F/145/P,TRUE
41,FALSE,Earth,E/41/P,FALSE
18,FALSE,Mars,F/146/P,TRUE
29,TRUE,Mars,D/30/P,FALSE
19,FALSE,Mars,D/23/S,FALSE
34,FALSE,Mars,E/48/S,FALSE
36,FALSE,Europa,B/25/S,TRUE
54,FALSE,Mars,F/122/S,TRUE
19,FALSE,Mars,E/49/S,FALSE
21,FALSE,Mars,F/123/S,FALSE
23,FALSE,Mars,E/49/S,TRUE
35,FALSE,Europa,"",TRUE
34,FALSE,Europa,C/27/S,FALSE
22,FALSE,Earth,G/107/S,TRUE
24,FALSE,Earth,F/147/P,TRUE
18,FALSE,Mars,F/126/S,TRUE
24,FALSE,Mars,D/24/S,FALSE
33,FALSE,Europa,D/25/S,TRUE
24,FALSE,Earth,F/127/S,FALSE
18,FALSE,Earth,G/108/S,TRUE
19,FALSE,Earth,G/107/P,TRUE
43,FALSE,Earth,F/149/P,TRUE
44,FALSE,Earth,G/109/S,TRUE
25,FALSE,Europa,A/7/S,TRUE
25,FALSE,Europa,A/7/S,TRUE
23,FALSE,Europa,"",TRUE
23,FALSE,Mars,E/42/P,FALSE
20,FALSE,Mars,F/150/P,FALSE
2,FALSE,Mars,F/150/P,TRUE
26,FALSE,Earth,E/50/S,FALSE
38,FALSE,Earth,G/109/P,TRUE
1,FALSE,Earth,G/109/P,FALSE
12,FALSE,Earth,G/109/P,TRUE
2,FALSE,Earth,G/109/P,FALSE
25,FALSE,Earth,G/109/P,FALSE
1,FALSE,Earth,G/109/P,TRUE
0,FALSE,Earth,G/109/P,TRUE
54,FALSE,Europa,"",TRUE
21,FALSE,Earth,E/43/P,FALSE
19,FALSE,Mars,E/44/P,FALSE
24,FALSE,Earth,F/132/S,FALSE
20,FALSE,Earth,G/111/P,FALSE
23,FALSE,Earth,F/133/S,TRUE
29,FALSE,Earth,F/134/S,TRUE
14,FALSE,Earth,E/53/S,TRUE
19,FALSE,Earth,"",FALSE
23,FALSE,Earth,F/153/P,FALSE
62,FALSE,Earth,F/154/P,FALSE
23,FALSE,Earth,F/156/P,FALSE
65,FALSE,Europa,C/28/S,FALSE
47,FALSE,Mars,F/157/P,TRUE
67,FALSE,Europa,C/24/P,FALSE
14,FALSE,Europa,C/24/P,TRUE
41,FALSE,Europa,C/24/P,FALSE
14,FALSE,Earth,G/111/S,TRUE
19,FALSE,Earth,G/112/S,FALSE
22,FALSE,Earth,F/140/S,FALSE
34,FALSE,Europa,A/4/P,TRUE
65,FALSE,Europa,A/4/P,FALSE
42,FALSE,Europa,"",TRUE
22,FALSE,Europa,D/31/P,TRUE
54,FALSE,Europa,B/27/S,TRUE
34,FALSE,Europa,B/27/S,FALSE
27,FALSE,Europa,B/27/S,TRUE
67,FALSE,Mars,D/33/P,FALSE
33,FALSE,Europa,C/26/P,TRUE
30,FALSE,Earth,G/114/S,FALSE
22,FALSE,Earth,G/115/S,FALSE
35,FALSE,Mars,F/142/S,TRUE
23,FALSE,Mars,F/142/S,FALSE
49,FALSE,Earth,G/116/S,FALSE
36,FALSE,Europa,B/32/P,FALSE
31,FALSE,Europa,B/32/P,TRUE
54,FALSE,Europa,B/28/S,TRUE
0,FALSE,Earth,G/117/S,FALSE
27,FALSE,Earth,G/117/S,FALSE
54,FALSE,Earth,G/117/S,FALSE
10,FALSE,Earth,G/117/S,FALSE
0,FALSE,Earth,G/117/S,TRUE
7,FALSE,Earth,G/117/S,TRUE
25,FALSE,Earth,G/112/P,FALSE
37,FALSE,Europa,E/56/S,FALSE
15,FALSE,Europa,E/56/S,TRUE
26,FALSE,Earth,E/56/S,TRUE
7,FALSE,Europa,E/56/S,TRUE
30,FALSE,Earth,F/143/S,FALSE
19,FALSE,Earth,F/161/P,TRUE
30,FALSE,Europa,A/5/P,FALSE
21,FALSE,Earth,F/162/P,FALSE
21,FALSE,Earth,G/118/S,FALSE
59,FALSE,Mars,F/163/P,TRUE
28,FALSE,Europa,C/33/S,TRUE
32,FALSE,Earth,F/165/P,FALSE
19,FALSE,Earth,G/113/P,TRUE
7,FALSE,Earth,G/114/P,FALSE
16,FALSE,Earth,F/166/P,FALSE
31,TRUE,Europa,A/8/S,FALSE
30,FALSE,Europa,A/8/S,FALSE
26,FALSE,Europa,A/8/S,TRUE
20,FALSE,Earth,G/119/S,TRUE
24,FALSE,Earth,G/115/P,FALSE
39,FALSE,Earth,G/117/P,FALSE
19,FALSE,Mars,F/144/S,TRUE
27,FALSE,Mars,F/144/S,TRUE
34,FALSE,Earth,F/145/S,FALSE
28,FALSE,Europa,D/28/S,TRUE
29,FALSE,Earth,F/146/S,FALSE
38,FALSE,Mars,F/147/S,TRUE
22,FALSE,Europa,A/6/P,FALSE
1,FALSE,Mars,F/148/S,TRUE
36,TRUE,Europa,C/29/P,TRUE
31,FALSE,Earth,F/149/S,FALSE
1,FALSE,Earth,G/120/S,TRUE
31,FALSE,Earth,E/57/S,FALSE
10,FALSE,Mars,F/151/S,TRUE
7,FALSE,Mars,F/151/S,FALSE
42,FALSE,Mars,F/151/S,FALSE
0,FALSE,Mars,F/151/S,TRUE
41,FALSE,Mars,F/152/S,FALSE
0,FALSE,Mars,F/152/S,TRUE
0,FALSE,Mars,F/152/S,TRUE
59,FALSE,Mars,F/169/P,TRUE
13,FALSE,Earth,E/59/S,FALSE
24,FALSE,Europa,E/60/S,FALSE
20,FALSE,Earth,G/119/P,FALSE
71,TRUE,Europa,B/29/S,TRUE
23,FALSE,Earth,G/121/S,TRUE
15,FALSE,Earth,F/154/S,TRUE
18,FALSE,Earth,G/122/S,FALSE
19,FALSE,Earth,F/156/S,TRUE
4,FALSE,Earth,G/123/S,TRUE
42,FALSE,Earth,"",TRUE
51,FALSE,Mars,F/158/S,FALSE
13,FALSE,Earth,G/120/P,TRUE
27,FALSE,Earth,"",TRUE
42,FALSE,Earth,F/159/S,FALSE
41,FALSE,Earth,F/159/S,TRUE
21,FALSE,Earth,F/170/P,TRUE
31,FALSE,Earth,F/171/P,TRUE
36,FALSE,Europa,"",TRUE
31,FALSE,Earth,F/173/P,FALSE
14,FALSE,Earth,G/124/S,FALSE
32,TRUE,Mars,F/160/S,FALSE
32,FALSE,Europa,B/30/S,FALSE
27,FALSE,Earth,G/123/P,FALSE
57,FALSE,Europa,B/31/S,FALSE
13,FALSE,Earth,G/125/S,FALSE
30,FALSE,Mars,F/175/P,TRUE
14,FALSE,Mars,F/175/P,TRUE
27,FALSE,Europa,B/32/S,TRUE
32,FALSE,Europa,B/32/S,TRUE
54,FALSE,Mars,E/62/S,TRUE
23,FALSE,Earth,F/176/P,FALSE
38,FALSE,Europa,A/9/S,TRUE
32,FALSE,Earth,G/127/S,TRUE
24,FALSE,Earth,E/48/P,FALSE
36,FALSE,Earth,G/129/S,FALSE
11,FALSE,Earth,G/129/S,FALSE
6,FALSE,Earth,G/129/S,FALSE
36,FALSE,Europa,B/35/S,TRUE
22,FALSE,Europa,B/35/S,TRUE
27,FALSE,Earth,F/163/S,FALSE
37,FALSE,Earth,G/130/S,TRUE
55,FALSE,Earth,F/164/S,FALSE
27,FALSE,Earth,G/126/P,FALSE
20,FALSE,Europa,A/10/S,TRUE
16,FALSE,Earth,F/180/P,FALSE
19,FALSE,Earth,F/165/S,FALSE
38,FALSE,Earth,G/131/S,FALSE
35,FALSE,Earth,F/166/S,FALSE
33,FALSE,Europa,C/30/P,TRUE
37,TRUE,Mars,D/31/S,FALSE
46,FALSE,Earth,"",FALSE
41,FALSE,Europa,D/32/S,FALSE
13,FALSE,Earth,G/127/P,FALSE
31,FALSE,Earth,G/133/S,FALSE
52,FALSE,Earth,G/133/S,TRUE
48,FALSE,Europa,C/32/P,FALSE
27,FALSE,Europa,C/32/P,TRUE
16,FALSE,Mars,F/184/P,FALSE
32,FALSE,Earth,G/129/P,TRUE
25,FALSE,Earth,G/134/S,FALSE
26,FALSE,Earth,F/187/P,TRUE
44,FALSE,Earth,G/130/P,FALSE
32,FALSE,Mars,F/167/S,TRUE
18,FALSE,Earth,F/188/P,TRUE
23,FALSE,Earth,G/135/S,FALSE
44,FALSE,Europa,C/33/P,FALSE
29,FALSE,Mars,D/38/P,FALSE
19,FALSE,Earth,F/168/S,TRUE
41,FALSE,Europa,B/34/P,FALSE
28,FALSE,Europa,B/34/P,FALSE
19,FALSE,Earth,G/137/S,TRUE
32,TRUE,Mars,F/189/P,FALSE
74,FALSE,Earth,F/189/P,TRUE
31,FALSE,Europa,B/37/S,TRUE
38,FALSE,Europa,E/51/P,FALSE
20,FALSE,Earth,G/138/S,FALSE
24,FALSE,Earth,E/66/S,FALSE
26,FALSE,Earth,F/190/P,FALSE
44,FALSE,Earth,G/139/S,FALSE
33,FALSE,Europa,B/35/P,TRUE
31,FALSE,Europa,B/35/P,FALSE
22,FALSE,Europa,C/38/S,TRUE
22,FALSE,Europa,B/38/S,TRUE
33,FALSE,Earth,E/67/S,FALSE
34,FALSE,Mars,F/191/P,FALSE
11,FALSE,Mars,F/191/P,TRUE
41,FALSE,Mars,F/191/P,TRUE
30,FALSE,Europa,B/39/S,TRUE
30,FALSE,Europa,B/39/S,FALSE
25,FALSE,Earth,G/140/S,FALSE
31,FALSE,Earth,G/133/P,TRUE
38,FALSE,Earth,F/192/P,FALSE
15,FALSE,Earth,G/134/P,TRUE
19,FALSE,Earth,F/193/P,TRUE
29,FALSE,Mars,"",TRUE
30,FALSE,Europa,C/35/P,TRUE
29,FALSE,Europa,C/35/P,FALSE
36,FALSE,Earth,F/194/P,FALSE
24,FALSE,Earth,F/172/S,FALSE
30,FALSE,Earth,E/68/S,TRUE
0,FALSE,Earth,G/143/S,TRUE
15,FALSE,Earth,G/135/P,TRUE
38,FALSE,Earth,G/136/P,TRUE
13,FALSE,Earth,F/195/P,FALSE
18,FALSE,Mars,F/196/P,FALSE
16,FALSE,Earth,G/137/P,FALSE
8,FALSE,Earth,G/137/P,FALSE
19,FALSE,Earth,F/198/P,TRUE
26,FALSE,Earth,G/138/P,FALSE
15,FALSE,Earth,G/140/P,TRUE
38,FALSE,Earth,G/144/S,TRUE
45,FALSE,Mars,F/175/S,FALSE
48,FALSE,Earth,F/199/P,FALSE
17,FALSE,Earth,G/145/S,FALSE
28,FALSE,Earth,E/70/S,TRUE
41,FALSE,Mars,F/201/P,TRUE
19,FALSE,Earth,E/72/S,FALSE
14,FALSE,Earth,G/141/P,TRUE
21,FALSE,Europa,B/36/P,TRUE
48,FALSE,Europa,B/36/P,TRUE
19,FALSE,Mars,F/178/S,FALSE
29,FALSE,Earth,F/179/S,FALSE
20,FALSE,Earth,E/53/P,FALSE
44,FALSE,Mars,F/202/P,TRUE
19,FALSE,Earth,G/142/P,TRUE
64,FALSE,Earth,G/143/P,FALSE
21,FALSE,Earth,E/54/P,FALSE
32,FALSE,Earth,E/56/P,TRUE
20,FALSE,Earth,G/146/S,FALSE
24,FALSE,Earth,F/203/P,FALSE
44,FALSE,Europa,B/40/S,TRUE
57,FALSE,Earth,G/145/P,TRUE
51,FALSE,Earth,G/145/P,FALSE
34,FALSE,Earth,G/149/S,TRUE
45,FALSE,Earth,G/150/S,FALSE
24,FALSE,Earth,F/182/S,FALSE
23,FALSE,Earth,G/150/S,FALSE
30,FALSE,Earth,G/150/S,TRUE
20,FALSE,Earth,F/182/S,FALSE
22,FALSE,Earth,G/150/S,TRUE
17,FALSE,Earth,G/150/S,FALSE
71,FALSE,Earth,G/150/S,TRUE
18,FALSE,Earth,E/57/P,TRUE
16,FALSE,Earth,F/204/P,FALSE
28,FALSE,Mars,G/151/S,FALSE
36,FALSE,Earth,E/73/S,TRUE
6,FALSE,Earth,G/146/P,FALSE
26,FALSE,Earth,F/183/S,FALSE
27,FALSE,Earth,G/152/S,FALSE
49,FALSE,Europa,D/35/S,TRUE
29,FALSE,Europa,D/35/S,FALSE
46,FALSE,Europa,D/35/S,TRUE
35,TRUE,Europa,"",FALSE
17,FALSE,Europa,D/35/S,TRUE
37,FALSE,Europa,D/35/S,FALSE
24,FALSE,Earth,F/184/S,FALSE
47,FALSE,Earth,G/153/S,FALSE
26,FALSE,Earth,F/185/S,FALSE
46,FALSE,Europa,C/36/P,TRUE
27,FALSE,Mars,F/186/S,FALSE
56,FALSE,Europa,C/37/P,TRUE
18,FALSE,Mars,D/39/P,FALSE
15,FALSE,Earth,G/154/S,FALSE
3,FALSE,Mars,F/187/S,TRUE
42,FALSE,Mars,F/187/S,FALSE
1,FALSE,Mars,F/187/S,TRUE
56,TRUE,Europa,A/11/S,TRUE
20,FALSE,Earth,G/156/S,FALSE
21,FALSE,Earth,E/74/S,FALSE
5,FALSE,Earth,E/74/S,TRUE
12,FALSE,Earth,"",TRUE
39,FALSE,Europa,C/39/S,TRUE
60,FALSE,Europa,C/39/S,TRUE
31,FALSE,Earth,"",FALSE
58,FALSE,Earth,G/148/P,FALSE
19,FALSE,Earth,G/149/P,TRUE
29,FALSE,Earth,G/158/S,FALSE
19,FALSE,Mars,F/207/P,TRUE
44,FALSE,Earth,F/189/S,FALSE
20,FALSE,Earth,F/190/S,FALSE
18,FALSE,Earth,G/150/P,TRUE
36,FALSE,Earth,F/191/S,TRUE
25,FALSE,Mars,F/208/P,TRUE
15,FALSE,Earth,"",FALSE
18,FALSE,Earth,F/209/P,FALSE
0,FALSE,Earth,G/152/P,TRUE
54,FALSE,Mars,G/152/P,FALSE
0,FALSE,Earth,G/152/P,FALSE
20,FALSE,Earth,F/210/P,FALSE
21,FALSE,Earth,G/159/S,FALSE
8,FALSE,Mars,F/211/P,TRUE
46,FALSE,Mars,F/211/P,FALSE
31,FALSE,Mars,F/211/P,FALSE
3,FALSE,Mars,F/211/P,TRUE
30,FALSE,Mars,F/212/P,TRUE
23,FALSE,Earth,F/213/P,FALSE
14,FALSE,Earth,F/194/S,FALSE
25,FALSE,Earth,G/153/P,FALSE
61,FALSE,Earth,G/154/P,TRUE
31,FALSE,Earth,G/155/P,FALSE
13,FALSE,Mars,F/214/P,TRUE
24,FALSE,Earth,G/161/S,TRUE
47,FALSE,Earth,G/163/S,FALSE
15,FALSE,Earth,G/164/S,TRUE
46,FALSE,Europa,"",TRUE
49,FALSE,Earth,F/215/P,FALSE
37,FALSE,Europa,C/38/P,FALSE
44,FALSE,Europa,C/38/P,FALSE
16,FALSE,Earth,F/196/S,FALSE
58,FALSE,Earth,G/156/P,TRUE
20,FALSE,Earth,F/216/P,TRUE
36,FALSE,Mars,F/217/P,TRUE
31,FALSE,Mars,F/217/P,TRUE
21,FALSE,Earth,F/197/S,FALSE
22,FALSE,Earth,F/198/S,FALSE
27,FALSE,Earth,F/199/S,FALSE
58,FALSE,Earth,F/200/S,TRUE
38,FALSE,Earth,F/218/P,TRUE
30,FALSE,Mars,F/218/P,TRUE
20,FALSE,Europa,C/39/P,TRUE
19,FALSE,Earth,F/201/S,FALSE
57,FALSE,Earth,G/166/S,FALSE
26,FALSE,Earth,F/219/P,FALSE
38,FALSE,Mars,B/38/P,TRUE
15,FALSE,Europa,B/38/P,TRUE
33,FALSE,Mars,F/202/S,TRUE
35,FALSE,Mars,F/220/P,TRUE
38,FALSE,Earth,G/167/S,FALSE
35,FALSE,Earth,T/0/P,FALSE
14,FALSE,Europa,B/41/S,TRUE
27,FALSE,Europa,B/41/S,TRUE
25,FALSE,Earth,G/161/P,FALSE
37,FALSE,Earth,G/162/P,FALSE
25,FALSE,Earth,E/60/P,FALSE
41,FALSE,Earth,G/163/P,FALSE
50,FALSE,Mars,F/204/S,FALSE
33,FALSE,Mars,F/205/S,FALSE
27,FALSE,Mars,F/206/S,TRUE
23,FALSE,Mars,F/206/S,TRUE
18,FALSE,Mars,F/206/S,TRUE
31,FALSE,Earth,F/207/S,FALSE
54,FALSE,Earth,G/165/P,FALSE
0,FALSE,Earth,G/166/P,TRUE
11,FALSE,Earth,G/166/P,FALSE
4,FALSE,Earth,G/166/P,FALSE
19,FALSE,Earth,E/61/P,TRUE
7,FALSE,Earth,G/166/P,TRUE
20,FALSE,Earth,G/169/S,FALSE
33,FALSE,Earth,D/41/P,TRUE
26,FALSE,Europa,D/41/P,FALSE
35,FALSE,Mars,F/223/P,TRUE
23,FALSE,Mars,D/42/P,TRUE
60,FALSE,Earth,F/224/P,FALSE
34,FALSE,Europa,"",TRUE
0,FALSE,Earth,G/170/S,FALSE
42,FALSE,Mars,E/76/S,TRUE
22,FALSE,Earth,F/225/P,FALSE
18,FALSE,Mars,F/226/P,FALSE
5,FALSE,Mars,F/226/P,TRUE
18,FALSE,Mars,F/226/P,FALSE
29,FALSE,Mars,E/62/P,FALSE
39,FALSE,Mars,F/227/P,FALSE
17,FALSE,Earth,F/208/S,FALSE
58,FALSE,Mars,F/211/S,FALSE
5,FALSE,Mars,F/211/S,TRUE
23,FALSE,Europa,C/42/S,FALSE
26,FALSE,Europa,C/42/S,TRUE
40,FALSE,Europa,B/39/P,TRUE
20,FALSE,Earth,E/78/S,TRUE
38,TRUE,Mars,E/79/S,FALSE
31,FALSE,Mars,E/79/S,FALSE
34,FALSE,Earth,G/173/S,TRUE
9,FALSE,Earth,G/174/S,TRUE
36,FALSE,Earth,"",TRUE
26,FALSE,Earth,G/174/S,TRUE
18,FALSE,Earth,E/63/P,FALSE
55,FALSE,Earth,F/229/P,TRUE
28,FALSE,Europa,B/40/P,FALSE
18,FALSE,Europa,B/43/S,TRUE
28,FALSE,Earth,E/80/S,FALSE
23,FALSE,Mars,E/81/S,FALSE
20,FALSE,Mars,D/38/S,TRUE
22,FALSE,Earth,"",FALSE
27,FALSE,Mars,E/64/P,TRUE
13,FALSE,Europa,"",TRUE
32,FALSE,Earth,G/175/S,TRUE
53,FALSE,Europa,B/46/S,TRUE
34,FALSE,Europa,B/46/S,TRUE
42,FALSE,Europa,B/46/S,TRUE
19,FALSE,Earth,G/176/S,TRUE
54,FALSE,Earth,G/173/P,TRUE
12,FALSE,Earth,G/177/S,TRUE
35,FALSE,Earth,F/217/S,FALSE
55,FALSE,Earth,G/177/S,FALSE
26,FALSE,Earth,F/232/P,FALSE
49,FALSE,Europa,B/42/P,TRUE
22,FALSE,Europa,C/42/P,TRUE
37,FALSE,Europa,C/42/P,FALSE
30,FALSE,Europa,C/42/P,FALSE
39,FALSE,Europa,"",TRUE
14,FALSE,Europa,C/42/P,TRUE
29,FALSE,Europa,C/42/P,TRUE
34,FALSE,Europa,C/42/P,FALSE
8,FALSE,Earth,G/178/S,TRUE
7,FALSE,Earth,G/178/S,FALSE
3,FALSE,Earth,G/178/S,FALSE
0,FALSE,Earth,G/178/S,FALSE
10,FALSE,Earth,G/178/S,FALSE
16,FALSE,Earth,G/179/S,FALSE
41,FALSE,Mars,F/218/S,FALSE
18,FALSE,Earth,G/174/P,TRUE
25,FALSE,Europa,B/43/P,TRUE
32,FALSE,Europa,B/43/P,TRUE
26,FALSE,Europa,B/43/P,TRUE
26,FALSE,Earth,F/233/P,FALSE
18,FALSE,Earth,G/175/P,TRUE
27,FALSE,Europa,B/47/S,FALSE
26,FALSE,Europa,B/47/S,TRUE
28,FALSE,Europa,B/48/S,TRUE
19,FALSE,Europa,B/48/S,FALSE
31,FALSE,Europa,C/45/S,TRUE
35,FALSE,Earth,F/235/P,TRUE
46,FALSE,Europa,B/44/P,FALSE
37,FALSE,Europa,B/44/P,FALSE
29,FALSE,Europa,B/44/P,TRUE
17,FALSE,Europa,B/44/P,TRUE
30,FALSE,Europa,C/43/P,FALSE
28,FALSE,Mars,F/236/P,TRUE
16,FALSE,Earth,E/69/P,FALSE
40,FALSE,Mars,F/221/S,FALSE
23,FALSE,Earth,E/83/S,FALSE
24,FALSE,Earth,G/182/S,TRUE
36,FALSE,Earth,G/176/P,TRUE
34,FALSE,Mars,F/223/S,TRUE
59,FALSE,Europa,C/44/P,TRUE
20,FALSE,Earth,F/224/S,FALSE
15,FALSE,Europa,B/49/S,TRUE
19,FALSE,Earth,F/225/S,FALSE
64,FALSE,Mars,F/237/P,TRUE
24,FALSE,Mars,E/70/P,TRUE
23,FALSE,Mars,F/237/P,TRUE
30,FALSE,Mars,E/71/P,FALSE
0,FALSE,Earth,G/183/S,TRUE
8,FALSE,Earth,G/183/S,FALSE
1,FALSE,Earth,G/183/S,FALSE
48,FALSE,Earth,F/227/S,TRUE
12,FALSE,Earth,G/183/S,FALSE
30,FALSE,Earth,F/228/S,FALSE
10,FALSE,Earth,G/184/S,FALSE
11,FALSE,Earth,G/184/S,FALSE
58,FALSE,Europa,C/46/P,FALSE
52,FALSE,Earth,E/72/P,TRUE
36,FALSE,Earth,F/229/S,FALSE
32,FALSE,Earth,F/238/P,FALSE
16,FALSE,Europa,B/50/S,TRUE
25,FALSE,Europa,B/50/S,TRUE
28,FALSE,Earth,F/239/P,TRUE
32,TRUE,Europa,B/45/P,FALSE
28,FALSE,Mars,"",TRUE
16,FALSE,Earth,E/73/P,FALSE
50,TRUE,Europa,B/51/S,FALSE
20,FALSE,Earth,F/241/P,FALSE
23,FALSE,Earth,G/178/P,FALSE
45,FALSE,Earth,G/179/P,TRUE
23,FALSE,Earth,G/179/P,FALSE
53,FALSE,Earth,G/186/S,FALSE
8,FALSE,Earth,G/186/S,FALSE
6,FALSE,Earth,G/186/S,TRUE
3,FALSE,Earth,G/186/S,FALSE
13,FALSE,Earth,F/232/S,TRUE
60,FALSE,Earth,G/186/S,FALSE
1,FALSE,Earth,G/186/S,TRUE
40,FALSE,Earth,G/180/P,FALSE
51,FALSE,Earth,F/242/P,TRUE
31,FALSE,Earth,G/181/P,TRUE
28,FALSE,Earth,G/187/S,TRUE
20,FALSE,Earth,G/182/P,TRUE
14,FALSE,Earth,F/243/P,FALSE
23,FALSE,Europa,E/76/P,FALSE
4,FALSE,Earth,G/188/S,FALSE
20,FALSE,Earth,E/87/S,FALSE
75,FALSE,Earth,G/183/P,FALSE
24,FALSE,Europa,C/48/S,TRUE
18,FALSE,Earth,F/244/P,TRUE
21,FALSE,Mars,"",TRUE
59,FALSE,Mars,E/89/S,TRUE
27,FALSE,Earth,F/245/P,TRUE
38,FALSE,Earth,G/189/S,FALSE
41,FALSE,Mars,E/77/P,FALSE
36,FALSE,Europa,C/49/S,TRUE
29,FALSE,Europa,C/49/S,FALSE
22,FALSE,Earth,G/184/P,TRUE
23,FALSE,Earth,F/236/S,TRUE
32,FALSE,Earth,F/237/S,TRUE
21,FALSE,Earth,F/246/P,FALSE
26,FALSE,Europa,C/50/S,TRUE
61,FALSE,Europa,B/53/S,TRUE
30,FALSE,Earth,E/78/P,TRUE
40,FALSE,Earth,F/238/S,TRUE
37,FALSE,Europa,C/48/P,TRUE
41,FALSE,Europa,A/9/P,FALSE
32,FALSE,Europa,A/9/P,FALSE
30,FALSE,Earth,G/185/P,FALSE
27,FALSE,Earth,F/239/S,TRUE
22,FALSE,Earth,F/240/S,FALSE
54,FALSE,Mars,D/44/S,FALSE
27,FALSE,Mars,F/241/S,FALSE
52,FALSE,Mars,F/242/S,TRUE
15,FALSE,Mars,F/242/S,TRUE
27,FALSE,Mars,E/92/S,FALSE
30,FALSE,Europa,A/10/P,FALSE
19,FALSE,Earth,F/243/S,FALSE
22,FALSE,Earth,G/186/P,TRUE
43,FALSE,Europa,C/49/P,FALSE
25,FALSE,Mars,F/244/S,FALSE
51,FALSE,Earth,E/79/P,FALSE
34,FALSE,Earth,G/191/S,TRUE
21,FALSE,Mars,E/80/P,FALSE
21,FALSE,Earth,G/189/P,FALSE
23,FALSE,Earth,F/246/S,FALSE
38,FALSE,Earth,F/254/P,FALSE
30,FALSE,Earth,G/190/P,FALSE
31,FALSE,Europa,C/50/P,TRUE
44,FALSE,Earth,F/257/P,TRUE
14,FALSE,Earth,G/193/S,FALSE
18,FALSE,Earth,G/191/P,FALSE
19,FALSE,Earth,G/194/S,FALSE
22,FALSE,Mars,F/247/S,TRUE
36,FALSE,Earth,F/258/P,FALSE
10,FALSE,Mars,F/248/S,TRUE
1,FALSE,Mars,F/259/P,TRUE
4,FALSE,Mars,F/259/P,TRUE
21,FALSE,Mars,F/259/P,FALSE
24,FALSE,Earth,G/192/P,FALSE
8,FALSE,Earth,G/195/S,FALSE
18,FALSE,Earth,G/195/S,FALSE
33,FALSE,Mars,F/260/P,FALSE
31,TRUE,Europa,B/55/S,TRUE
43,FALSE,Europa,B/55/S,TRUE
20,FALSE,Earth,F/261/P,FALSE
28,FALSE,Europa,A/14/S,TRUE
30,FALSE,Europa,A/14/S,TRUE
28,TRUE,Europa,A/14/S,FALSE
19,FALSE,Earth,"",FALSE
22,FALSE,Earth,F/250/S,TRUE
27,FALSE,Earth,F/251/S,FALSE
22,FALSE,Mars,D/45/S,TRUE
2,FALSE,Earth,E/82/P,TRUE
4,FALSE,Earth,E/82/P,FALSE
10,FALSE,Earth,E/82/P,FALSE
9,FALSE,Earth,E/82/P,TRUE
37,FALSE,Earth,E/82/P,FALSE
2,FALSE,Earth,E/82/P,TRUE
44,FALSE,Europa,B/56/S,TRUE
11,FALSE,Europa,B/56/S,TRUE
22,FALSE,Earth,G/193/P,FALSE
40,FALSE,Europa,"",TRUE
30,FALSE,Europa,E/94/S,FALSE
37,FALSE,Europa,E/94/S,FALSE
26,FALSE,Europa,E/94/S,TRUE
19,FALSE,Earth,F/264/P,TRUE
57,FALSE,Europa,C/52/S,FALSE
1,FALSE,Mars,F/265/P,TRUE
17,FALSE,Mars,F/265/P,FALSE
26,FALSE,Mars,D/43/P,FALSE
21,FALSE,Earth,G/194/P,TRUE
28,FALSE,Europa,E/95/S,TRUE
36,FALSE,Europa,E/95/S,FALSE
25,FALSE,Mars,F/266/P,FALSE
40,FALSE,Earth,G/196/P,TRUE
23,FALSE,Earth,F/267/P,TRUE
2,FALSE,Earth,G/199/S,FALSE
10,FALSE,Earth,G/199/S,FALSE
43,FALSE,Earth,G/199/S,TRUE
0,FALSE,Earth,E/97/S,TRUE
24,FALSE,Earth,E/97/S,FALSE
42,FALSE,Earth,E/97/S,TRUE
30,FALSE,Mars,F/257/S,FALSE
19,FALSE,Mars,F/257/S,FALSE
26,FALSE,Earth,G/198/P,FALSE
47,FALSE,Mars,D/46/S,FALSE
28,FALSE,Mars,D/46/S,TRUE
24,FALSE,Earth,G/200/S,TRUE
29,FALSE,Earth,E/98/S,FALSE
32,FALSE,Earth,F/269/P,FALSE
44,FALSE,Earth,G/199/P,FALSE
17,FALSE,Earth,G/201/S,TRUE
35,FALSE,Earth,F/258/S,FALSE
23,FALSE,Earth,G/203/S,FALSE
34,FALSE,Earth,G/200/P,FALSE
25,FALSE,Earth,F/260/S,FALSE
67,FALSE,Europa,F/271/P,TRUE
22,FALSE,Europa,B/57/S,FALSE
37,FALSE,Europa,B/57/S,TRUE
27,FALSE,Earth,G/206/S,TRUE
14,FALSE,Earth,F/261/S,FALSE
42,FALSE,Earth,G/206/S,FALSE
19,FALSE,Earth,G/206/S,FALSE
22,FALSE,Earth,G/202/P,FALSE
31,FALSE,Mars,F/272/P,FALSE
